STARNDARD	z
11999	3.9437751
12000	3.942885772
12001	3.943718593
12002	3.940703518
12003	3.928286853
12004	3.934869739
12005	3.952811245
12006	3.938123752
12007	3.938061938
12008	3.944167498
12009	3.935323383
12010	3.938877756
12011	3.942885772
12012	3.950901804
12013	3.952952953
12014	3.950852558
12015	3.946053946
12016	3.951855567
12017	3.939
12018	3.947895792
12019	3.947738693
12020	3.944779116
12021	3.952716298
12022	3.952668681
12023	3.947791165
12024	3.953768844
12025	3.951758794
12026	3.947843531
12027	3.951807229
12028	3.946893788
12029	3.946946947
12030	3.950901804
12031	3.956870612
12032	3.955
12033	3.950803213
12034	3.947895792
12035	3.954773869
12036	3.954637097
12037	3.953768844
12038	3.952
12039	3.955645161
12040	3.948
12041	3.949050949
12042	3.949101796
12043	3.95004995
12044	3.946161515
12045	3.94011976
12046	3.943227092
12047	3.936318408
12048	3.946946947
12049	3.941058941
12050	3.940239044
12051	3.939243028
12052	3.943887776
12053	3.943943944
12054	3.946
12055	3.937250996
12056	3.939060939
12057	3.950950951
12058	3.951951952
12059	3.950753769
12060	3.9498998
12061	3.951097804
12062	3.952143569
12063	3.946161515
12064	3.948155533
12065	3.947263682
12066	3.948207171
12067	3.95508982
12068	3.949203187
12069	3.956043956
12070	3.958167331
12071	3.958208955
12072	3.955179283
12073	3.965965966
12074	3.964107677
12075	3.964143426
12076	3.960199005
12077	3.962113659
12078	3.959122632
12079	3.957042957
12080	3.956956957
12081	3.96080402
12082	3.960921844
12083	3.952905812
12084	3.941117764
12085	3.934328358
12086	3.94217348
12087	3.947052947
12088	3.944944945
12089	3.938185444
12090	3.937437934
12091	3.94041708
12092	3.939303483
12093	3.951903808
12094	3.958958959
12095	3.952
12096	3.951758794
12097	3.944111776
12098	3.944167498
12099	3.950199203
12100	3.949203187
12101	3.951
12102	3.949101796
12103	3.948207171
12104	3.94123506
12105	3.943227092
12106	3.944167498
12107	3.945219124
12108	3.949
12109	3.943170489
12110	3.945273632
12111	3.944223108
12112	3.933399602
12113	3.938123752
12114	3.943831494
12115	3.944
12116	3.94994995
12117	3.946161515
12118	3.9500998
12119	3.955134596
12120	3.955
12121	3.957
12122	3.951048951
12123	3.955955956
12124	3.956
12125	3.960921844
12126	3.953046953
12127	3.959879639
12128	3.958041958
12129	3.958041958
12130	3.96111665
12131	3.949354518
12132	3.953233831
12133	3.955179283
12134	3.962075848
12135	3.957128614
12136	3.961961962
12137	3.96978852
12138	3.965
12139	3.964964965
12140	3.95991984
12141	3.956087824
12142	3.955134596
12143	3.954183267
12144	3.956131605
12145	3.953326713
12146	3.951243781
12147	3.950248756
12148	3.946268657
12149	3.949203187
12150	3.955044955
12151	3.955223881
12152	3.960159363
12153	3.96314741
12154	3.960238569
12155	3.96119403
12156	3.955223881
12157	3.955179283
12158	3.965965966
12159	3.96890672
12160	3.963110668
12161	3.952286282
12162	3.958083832
12163	3.955223881
12164	3.956175299
12165	3.957128614
12166	3.955179283
12167	3.952238806
12168	3.960119641
12169	3.957383548
12170	3.952475248
12171	3.950396825
12172	3.956305859
12173	3.962189055
12174	3.954228856
12175	3.95526839
12176	3.958208955
12177	3.956305859
12178	3.954500495
12179	3.944499504
12180	3.949454906
12181	3.958167331
12182	3.954410307
12183	3.949354518
12184	3.95734127
12185	3.95256917
12186	3.953419227
12187	3.961271102
12188	3.959365709
12189	3.961386139
12190	3.945812808
12191	3.951485149
12192	3.951485149
12193	3.947368421
12194	3.945273632
12195	3.946322068
12196	3.94333996
12197	3.939484127
12198	3.942403178
12199	3.94333996
12200	3.94047619
12201	3.931615461
12202	3.935643564
12203	3.942631058
12204	3.941641939
12205	3.928078818
12206	3.930966469
12207	3.941468254
12208	3.943564356
12209	3.948258706
12210	3.931615461
12211	3.92765114
12212	3.92864222
12213	3.930486594
12214	3.931683168
12215	3.935515873
12216	3.922695738
12217	3.923535253
12218	3.918892186
12219	3.925521351
12220	3.925447316
12221	3.921549156
12222	3.925373134
12223	3.921549156
12224	3.924302789
12225	3.927363184
12226	3.927579365
12227	3.926660059
12228	3.928500497
12229	3.935387674
12230	3.93638171
12231	3.941410129
12232	3.94047619
12233	3.936570862
12234	3.93960396
12235	3.937747036
12236	3.940594059
12237	3.943564356
12238	3.93960396
12239	3.93011811
12240	3.937869822
12241	3.933990148
12242	3.933794466
12243	3.935834156
12244	3.935834156
12245	3.934911243
12246	3.937992126
12247	3.93972332
12248	3.940944882
12249	3.949604743
12250	3.946745562
12251	3.95256917
12252	3.949454906
12253	3.947576657
12254	3.947576657
12255	3.953465347
12256	3.947524752
12257	3.951485149
12258	3.942744324
12259	3.950592885
12260	3.945598417
12261	3.944718657
12262	3.946692991
12263	3.943731491
12264	3.955401388
12265	3.943842365
12266	3.935834156
12267	3.943508424
12268	3.932739862
12269	3.924826904
12270	3.920948617
12271	3.92864222
12272	3.926805143
12273	3.930417495
12274	3.931479643
12275	3.9296333
12276	3.925962488
12277	3.937437934
12278	3.938369781
12279	3.940357853
12280	3.937561943
12281	3.941351889
12282	3.945328032
12283	3.948310139
12284	3.948155533
12285	3.949253731
12286	3.936570862
12287	3.937561943
12288	3.946481665
12289	3.94836147
12290	3.950396825
12291	3.948463826
12292	3.944554455
12293	3.948463826
12294	3.947472745
12295	3.943508424
12296	3.952428147
12297	3.957298908
12298	3.953419227
12299	3.962151394
12300	3.946534653
12301	3.94836147
12302	3.937747036
12303	3.947105788
12304	3.937437934
12305	3.937125749
12306	3.935323383
12307	3.939060939
12308	3.946893788
12309	3.94123506
12310	3.930693069
12311	3.936507937
12312	3.944389275
12313	3.944389275
12314	3.941468254
12315	3.944389275
12316	3.942631058
12317	3.944609298
12318	3.95049505
12319	3.954365079
12320	3.948258706
12321	3.948412698
12322	3.951388889
12323	3.953326713
12324	3.950396825
12325	3.953373016
12326	3.955401388
12327	3.955357143
12328	3.954365079
12329	3.95734127
12330	3.950445986
12331	3.946428571
12332	3.952428147
12333	3.95049505
12334	3.944718657
12335	3.948412698
12336	3.949654492
12337	3.945598417
12338	3.951437066
12339	3.952522255
12340	3.95049505
12341	3.939782823
12342	3.944389275
12343	3.944444444
12344	3.943508424
12345	3.950396825
12346	3.947472745
12347	3.942574257
12348	3.949454906
12349	3.948463826
12350	3.953419227
12351	3.949404762
12352	3.950544016
12353	3.953326713
12354	3.954365079
12355	3.947576657
12356	3.94076999
12357	3.939782823
12358	3.937747036
12359	3.939842209
12360	3.93780849
12361	3.940298507
12362	3.943170489
12363	3.946268657
12364	3.956087824
12365	3.959081836
12366	3.950298211
12367	3.954319762
12368	3.959244533
12369	3.949404762
12370	3.957171315
12371	3.959163347
12372	3.954228856
12373	3.950347567
12374	3.961232604
12375	3.957425743
12376	3.955533597
12377	3.963293651
12378	3.950641658
12379	3.95256917
12380	3.949604743
12381	3.959446093
12382	3.955665025
12383	3.950641658
12384	3.954590326
12385	3.956564659
12386	3.95256917
12387	3.96039604
12388	3.954500495
12389	3.950544016
12390	3.948667325
12391	3.954500495
12392	3.946692991
12393	3.947628458
12394	3.957298908
12395	3.948412698
12396	3.942800789
12397	3.953465347
12398	3.953557312
12399	3.958456973
12400	3.948667325
12401	3.951676529
12402	3.958498024
12403	3.961500494
12404	3.95952616
12405	3.955621302
12406	3.954545455
12407	3.954590326
12408	3.95256917
12409	3.949304175
12410	3.943620178
12411	3.942403178
12412	3.93669634
12413	3.941699605
12414	3.946428571
12415	3.93960396
12416	3.931750742
12417	3.935451837
12418	3.932539683
12419	3.945273632
12420	3.940535183
12421	3.94333996
12422	3.937561943
12423	3.936758893
12424	3.944444444
12425	3.938613861
12426	3.930898322
12427	3.935770751
12428	3.923152709
12429	3.932673267
12430	3.93669634
12431	3.943508424
12432	3.940652819
12433	3.93346574
12434	3.94041708
12435	3.938430983
12436	3.939663699
12437	3.936758893
12438	3.940535183
12439	3.931818182
12440	3.927865613
12441	3.924901186
12442	3.920197044
12443	3.928712871
12444	3.922848665
12445	3.933266932
12446	3.925742574
12447	3.925742574
12448	3.926805143
12449	3.925742574
12450	3.920039487
12451	3.920870425
12452	3.919881306
12453	3.907480315
12454	3.920118343
12455	3.92687747
12456	3.922772277
12457	3.921104536
12458	3.92800789
12459	3.927936821
12460	3.933663366
12461	3.942631058
12462	3.949604743
12463	3.949554896
12464	3.954455446
12465	3.947628458
12466	3.95270936
12467	3.954500495
12468	3.954455446
12469	3.958456973
12470	3.954455446
12471	3.957425743
12472	3.961386139
12473	3.954455446
12474	3.941871921
12475	3.94950495
12476	3.949554896
12477	3.954410307
12478	3.945705824
12479	3.948616601
12480	3.945544554
12481	3.943452381
12482	3.945382324
12483	3.942631058
12484	3.954228856
12485	3.947628458
12486	3.946428571
12487	3.95734127
12488	3.965174129
12489	3.96222664
12490	3.959163347
12491	3.96222664
12492	3.962189055
12493	3.962113659
12494	3.969030969
12495	3.961232604
12496	3.966101695
12497	3.971057884
12498	3.965174129
12499	3.971
12500	3.961309524
12501	3.968031968
12502	3.968159204
12503	3.967229394
12504	3.961347869
12505	3.969092722
12506	3.961232604
12507	3.95920398
12508	3.960278054
12509	3.95920398
12510	3.950396825
12511	3.945382324
12512	3.948103792
12513	3.946268657
12514	3.953187251
12515	3.945490585
12516	3.945598417
12517	3.946428571
12518	3.932872655
12519	3.933597621
12520	3.937623762
12521	3.939544103
12522	3.94333996
12523	3.93960396
12524	3.943170489
12525	3.943396226
12526	3.938613861
12527	3.938735178
12528	3.939663699
12529	3.94836147
12530	3.948103792
12531	3.950950951
12532	3.947947948
12533	3.943170489
12534	3.943227092
12535	3.940239044
12536	3.937188435
12537	3.938185444
12538	3.938553023
12539	3.942460317
12540	3.950199203
12541	3.949354518
12542	3.952238806
12543	3.958083832
12544	3.96111665
12545	3.952333664
12546	3.95531281
12547	3.954319762
12548	3.952333664
12549	3.953373016
12550	3.95721393
12551	3.948463826
12552	3.950445986
12553	3.94950495
12554	3.953280318
12555	3.946534653
12556	3.939842209
12557	3.951485149
12558	3.951388889
12559	3.958250497
12560	3.951485149
12561	3.955401388
12562	3.959285005
12563	3.957383548
12564	3.965208748
12565	3.966269841
12566	3.958333333
12567	3.961424332
12568	3.96333003
12569	3.959446093
12570	3.956521739
12571	3.953511375
12572	3.954455446
12573	3.958374628
12574	3.957256461
12575	3.955489614
12576	3.954455446
12577	3.956435644
12578	3.960278054
12579	3.965208748
12580	3.969154229
12581	3.966236346
12582	3.964250248
12583	3.966236346
12584	3.97310757
12585	3.969215492
12586	3.968190855
12587	3.961347869
12588	3.962301587
12589	3.965243297
12590	3.963293651
12591	3.962338949
12592	3.965208748
12593	3.961309524
12594	3.956349206
12595	3.963293651
12596	3.963366337
12597	3.965346535
12598	3.957551826
12599	3.959405941
12600	3.956478734
12601	3.959446093
12602	3.961309524
12603	3.959365709
12604	3.957425743
12605	3.952522255
12606	3.958415842
12607	3.959405941
12608	3.954679803
12609	3.953557312
12610	3.950690335
12611	3.955577493
12612	3.956564659
12613	3.955665025
12614	3.958538993
12615	3.957593688
12616	3.95270936
12617	3.955665025
12618	3.955665025
12619	3.959566075
12620	3.952894995
12621	3.957593688
12622	3.957677165
12623	3.958702065
12624	3.956735497
12625	3.960668633
12626	3.959685349
12627	3.957677165
12628	3.952848723
12629	3.944936087
12630	3.948768473
12631	3.947885939
12632	3.952615992
12633	3.943897638
12634	3.938053097
12635	3.930460333
12636	3.941986234
12637	3.939096267
12638	3.941929134
12639	3.945812808
12640	3.947628458
12641	3.948667325
12642	3.953694581
12643	3.955577493
12644	3.953648915
12645	3.950690335
12646	3.94100295
12647	3.939096267
12648	3.947731755
12649	3.949704142
12650	3.954679803
12651	3.956650246
12652	3.957635468
12653	3.958579882
12654	3.954635108
12655	3.956607495
12656	3.951771654
12657	3.947937132
12658	3.95270936
12659	3.951771654
12660	3.95270936
12661	3.951676529
12662	3.950641658
12663	3.95256917
12664	3.938976378
12665	3.942687747
12666	3.944773176
12667	3.947628458
12668	3.947576657
12669	3.943731491
12670	3.94076999
12671	3.937007874
12672	3.939096267
12673	3.942969518
12674	3.947885939
12675	3.944990177
12676	3.946745562
12677	3.94488189
12678	3.943952802
12679	3.94679803
12680	3.942744324
12681	3.93780849
12682	3.93960396
12683	3.931750742
12684	3.930761622
12685	3.934911243
12686	3.943508424
12687	3.951485149
12688	3.945598417
12689	3.947420635
12690	3.948514851
12691	3.946534653
12692	3.944664032
12693	3.945866142
12694	3.952522255
12695	3.950690335
12696	3.957467854
12697	3.950641658
12698	3.953557312
12699	3.953603159
12700	3.954635108
12701	3.960435213
12702	3.961462451
12703	3.968379447
12704	3.965483235
12705	3.967326733
12706	3.960356789
12707	3.955533597
12708	3.958415842
12709	3.954590326
12710	3.959486166
12711	3.953785644
12712	3.958702065
12713	3.959605911
12714	3.958661417
12715	3.957635468
12716	3.959645669
12717	3.957677165
12718	3.955795678
12719	3.956777996
12720	3.963582677
12721	3.962561576
12722	3.966469428
12723	3.959605911
12724	3.96453202
12725	3.962524655
12726	3.960552268
12727	3.961576355
12728	3.966436328
12729	3.960591133
12730	3.960591133
12731	3.95256917
12732	3.951724138
12733	3.943842365
12734	3.94100295
12735	3.946534653
12736	3.950544016
12737	3.947680158
12738	3.948667325
12739	3.95049505
12740	3.949654492
12741	3.958538993
12742	3.955577493
12743	3.946640316
12744	3.946692991
12745	3.955445545
12746	3.947524752
12747	3.938856016
12748	3.949304175
12749	3.946268657
12750	3.947105788
12751	3.939363817
12752	3.949253731
12753	3.953326713
12754	3.941526264
12755	3.936633663
12756	3.943452381
12757	3.934588702
12758	3.934588702
12759	3.920948617
12760	3.915841584
12761	3.918489066
12762	3.915841584
12763	3.912957468
12764	3.921314741
12765	3.925373134
12766	3.926441352
12767	3.923535253
12768	3.923153693
12769	3.924924925
12770	3.916083916
12771	3.919
12772	3.924075924
12773	3.924075924
12774	3.91857001
12775	3.91980198
12776	3.921782178
12777	3.92445328
12778	3.915674603
12779	3.926441352
12780	3.9222333
12781	3.932932933
12782	3.939
12783	3.93993994
12784	3.935064935
12785	3.932135729
12786	3.927
12787	3.937
12788	3.939060939
12789	3.937062937
12790	3.94005994
12791	3.938369781
12792	3.952047952
12793	3.946107784
12794	3.949050949
12795	3.940179462
12796	3.945219124
12797	3.938553023
12798	3.93669634
12799	3.94217348
12800	3.952143569
12801	3.942460317
12802	3.945382324
12803	3.949404762
12804	3.947576657
12805	3.945598417
12806	3.93972332
12807	3.938856016
12808	3.941584158
12809	3.947420635
12810	3.951292247
12811	3.949304175
12812	3.943564356
12813	3.943396226
12814	3.952143569
12815	3.944499504
12816	3.93768546
12817	3.93780849
12818	3.935897436
12819	3.946587537
12820	3.941699605
12821	3.944609298
12822	3.95256917
12823	3.949654492
12824	3.955533597
12825	3.954500495
12826	3.962376238
12827	3.957509881
12828	3.957467854
12829	3.954545455
12830	3.958456973
12831	3.955533597
12832	3.950690335
12833	3.947834646
